QOO,SKU,Description,QOH,Mfg Part #,Loc,Retail,Repl Cost,YTD Units,LYR Units
,52137,"UNTHREAD ROD STL 5/8X36""",4,11155,08B12,16.99,5.98,,1
,52138,"UNTHREAD ROD STL 3/4X36""",4,11156,08B12,19.99,8.06,,2
,52139,"FLT BAR STL 1/8X3/4X36""",3,11088,08B12,6.99,2.03,,2
,52140,"FLT BAR STL 1/8X1X36""",2,11090,08B12,8.99,2.45,,1
,52141,"FLTBAR STL 1/8X1.25X36""",5,11092,08B12,9.99,3.05,,
,52145,STEEL ANGLE 1/8X1-1/4X36,3,11125,08B12,16.99,6.36,,
,52146,STEEL ANGLE 1/8X1-1/4X48,6,11128,08B12,21.99,8.27,,
,52151,"POPLAR DOWEL 1/8X48"" WHT",49,02518-R0048C1,08B12,2.59,0.28,5,8
,52152,"DOWEL FSC 3/16X48"" BLACK",30,02536-R0048C1,08B12,2.59,0.28,1,34
,52153,"DOWEL RMNWD 1/4X48"" BLUE",21,02514-R0048C1,08B12,2.99,0.25,16,25
,52154,"DOWEL FSC 5/16X48""YELLOW",23,02556-R0048C1,08B12,3.59,0.35,7,23
,52155,"DOWEL ROUND 3/8""X48""ORG",13,02538-R0048C1,08B12,3.99,0.4,8,21
,52156,"DOWEL FSC 7/16X48"" GREEN",21,02576-R0048C1,08B12,4.99,0.51,9,11
,52157,"DOWEL RMNWD 1/2X48/"" PRP",12,02512-R0048C1,08B12,5.99,0.64,17,28
,52158,"DOWEL FSC 5/8X48""GREY",11,02558-R0048C1,08B12,6.99,0.84,6,18
,52159,"DOWEL FSC 3/4X48"" RED",12,02534-R0048C1,08B12,8.99,1.32,7,13
,52160,"POPLR DOWEL 7/8X48"" BRN",7,02578-R0048C1,08B12,8.99,1.67,3,6
,52161,"DOWEL RMNWD 1X48"" NATURL",4,02501-R0048C1,08B12,9.99,2.09,4,5
,52735,SHEET STL 28G GALV24X30,7,11228,08B12,29.99,10.43,,
,53685,"STEEL ANGL SLOT1-1/2X36""",10,11109,08B12,13.99,4.42,,2
,53687,"STEEL FLAT SLOT1-3/8X36""",11,11139,08B12,8.99,3.28,2,2
,53688,"STEEL FLAT SLOT1-3/8X48""",12,11140,08B12,11.99,4.19,,
,53787,"UNTHRAD ROD STL 3/16X36""",9,11150,08B12,4.99,0.87,,13
,53788,"STEEL ANGLE 1/8X3/4X36""",2,11123,08B12,9.99,4.05,,2
,53789,"STEEL ANGLE 1/8X1X36""",8,11124,08B12,13.99,5.24,,
,53810,"SHEET ALUM 24""X30""X.025""",5,11504,08B12,44.99,15.38,,1
,54253,"KEY STOCK SQURE 1/8X12""",2,11172,08B12,2.99,0.67,,1
,54254,"KEY STOCK SQURE 5/16X12""",4,11175,08B12,4.99,1.46,,
,54267,"KEY STOCK SQURE 3/8X12""",6,11176,08B12,5.99,1.6,,
,57748,"RAMIN DOWEL1-1/8X48""LTBL",4,02581-R0048C1,08B12,11.99,2.6,3,2
,57749,"DOWEL HRDWD 1-1/4X48"" GR",5,02541-R0048C1,08B12,12.99,3.16,3,12
,78906,"THREAD ROD STL 8-32X12""",5,11002,08B12,1.99,0.34,2,
,78907,"THREAD ROD STL 10-24X12""",3,11004,08B12,2.59,0.42,,
,78908,"THREAD ROD STL 1/4X12""",2,11007,08B12,2.59,0.44,2,1
,78909,"THREAD ROD STL 5/16X12""",2,11012,08B12,2.59,0.54,,
,78910,"THREAD ROD STL 3/8X12""",6,11016,08B12,2.99,0.67,,6
,78911,"THREAD ROD STL 1/2X12""",6,11025,08B12,3.99,1.06,,2
,78913,"THRD ROD STL 5/8-11X24""",4,11032,08B12,9.99,2.95,2,
,78914,"THREAD ROD STL 3/4X24""",3,11037,08B12,9.99,4.07,,
,78921,"ROD THREADED SS 1/4X36""",4,11546,08B12,11.99,3.57,1,5
,78922,"ROD THREADED SS 5/16X36""",3,11549,08B12,15.99,6.13,,2
,78924,"ROD THREADED SS 1/2X36""",2,11554,08B12,23.99,15.48,,1
,5014212,"ROD BRASS ROUND1/8X36""",9,11517,08B12,7.99,2.65,1,
,5014220,"BRASS ROD ROUND 3/16X36""",2,11518,08B12,8.99,3.32,2,5
,5014238,"ROD BRASS ROUND1/4X36""",4,11519,08B12,11.99,4.74,4,1
,5014246,"UNTHD ROD HR STL 1/4X48""",4,11612,08B12,5.99,1.47,2,4
,5014261,"ROD HR STL PLAIN5/16X48""",14,11615,08B12,8.99,2.11,,
,5014279,"UNTHD ROD HR STL 3/8X48""",5,11618,08B12,9.99,2.99,,1
,5014337,"UNTHD ROD CR STL5/16X48""",6,11597,08B12,8.99,2.67,,2
,5014360,"STL ANGLE 1/8""X3/4""X48""",8,11701,08B12,13.99,4.92,,
,5014402,"STEEL ANGLE 1/8X1.25X48""",2,11707,08B12,16.99,6.65,,1
,5014444,"ANGLE STEEL 1/8X2X48""",2,11713,08B12,23.99,10.17,,2
,5014451,"FLAT HR PLN1/8X1/2X48""",4,11648,08B12,6.99,2.41,,1
,5014477,"FLAT HR PLN 1/8X3/4X48""",4,11651,08B12,9.99,3.09,,1
,5014519,"FLAT HR PLN1/8X1-1/4X48""",3,11657,08B12,11.99,4.31,,1
,5014535,"FLAT HR PLAIN 1/8X2X48""",4,11663,08B12,16.99,6.16,1,2
,5014584,"FLAT HR PLN1/4X1-1/2X48""",5,11687,08B12,18.99,8.35,,3
,5014626,"TUBE SQR 16GA 1X1X48""",4,11742,08B12,23.99,8.17,,
,5014634,"TUBE ROUND 16GA 1/2X48""",4,11820,08B12,15.99,5.77,,
,5079090,"ROD ROUND 3/16X36""CLDRLD",4,11629,08B12,4.99,1.2,,3
,5079421,"ROD ROUND 1/4X36"" HOTRLD",4,11611,08B12,4.99,1.26,1,
,5079827,"BAR FLAT 1/8X3/4X36"" HR",6,11650,08B12,7.99,2.4,2,
,5079868,"BAR FLAT 1/8X1X36"" HR",7,11653,08B12,8.99,2.68,,
,5079876,BAR FLAT 1/8X1-1/4X36 HR,4,11656,08B12,9.99,3.32,,1
,5079884,"BAR FLAT 1/8X1-1/2X36""HR",6,11659,08B12,9.99,3.85,1,2
,5079892,"BAR FLAT 1/8X3X36"" HR",5,11665,08B12,19.99,7.17,,6
,5079918,ANGLE STL RED 1/8X3/4X36,6,11700,08B12,9.99,3.81,,
,5079926,"STEEL ANGLE 1/8X1X36""",2,11703,08B12,11.99,4.27,,1
,5079959,"TUBE SQUARE 1/2X36"" 16GA",6,11735,08B12,9.99,3.28,2,1
,5079967,"TUBE SQUARE 3/4X36"" 16GA",2,11738,08B12,13.99,4.52,2,
,5079991,"TUBE SQUARE 1X36"" 16GA",4,11741,08B12,16.99,5.8,,9
,5080239,"SHEET METAL 26G 12X24""",5,11226,08B12,11.99,5.21,,4
,5080460,"SLOT ANGLE 2.25X1.5X36""",3,11117,08B12,19.99,8.69,2,
,5080676,"THRD ROD STL 5/8-11X12""",3,11031,08B12,4.99,1.55,1,
,5080841,"ROD THREAD 3/4-10X12""",3,11036,08B12,6.99,2.24,1,
,5081153,"WELDABLESHEET12""X24""X22G",3,11816,08B12,16.99,5.8,1,2
,5081195,"ROD THREAD HT 1/4-20X36""",5,11052,08B12,11.99,4.41,,
,5081229,ROD THREAD HT 5/16-18X36,4,11053,08B12,13.99,4.83,,
,5081260,"ROD THREAD HT 3/8-16X36""",5,11054,08B12,16.99,6.38,,
,5081278,"ROD THREAD HT 1/2-13X36""",4,11055,08B12,18.99,7.86,,
,5099452,"REBAR STEEL 1/2""X36""",3,11802,08B12,8.99,2.98,,13
,5099478,"ROD REBAR #4(1/2)X48""",5,11803,08B12,11.99,4.15,,10
,5117890,"ALUMN FLAT BAR 0.75""X4'",6,11312,08B12,9.99,2.35,1,1
,5117957,"ALUMN FLT BAR 1.25""X4'",4,11320,08B12,9.99,3.13,,
,5117965,"ALUMN FLT BAR 1.5""X4'",7,11323,08B12,11.99,3.54,3,
,5117981,"ALUMN FLT BAR 1""X4'",5,11293,08B12,15.99,4.64,1,2
,5118021,"ALUMN FLT BAR 2""X4'",5,11304,08B12,24.99,9.11,1,1
,5118088,"ANGLE ALUM 1/16X3/4X48""",5,11348,08B12,12.99,3.3,,
,5118096,"ANGLE ALUM 1/16X1X48""",3,11352,08B12,13.99,4.2,,1
,5118104,"ANGLE ALUM 1-1/2X48""",2,11356,08B12,18.99,6.12,,
,5118120,"ANGLE ALUM 1/6X2X48""",12,11360,08B12,23.99,8.83,,1
,5118211,"ANGLE ALUM 1/8X1-1/2X48""",4,11339,08B12,26.99,11.04,,1
,5118310,"CHANNEL TRIM 1/4""-4'ALUM",2,11376,08B12,9.99,3.24,,
,5118419,"CHANNEL TRIM 1/2""-4'ALUM",5,11380,08B12,11.99,3.76,,
,5118534,TUBE ROUND 1X4' ALUM,4,11403,08B12,17.99,6.35,,1
,5118542,"ALUM TUBE 3/4""X4' SQR",5,11387,08B12,18.99,6.39,,
,5118559,"ALUMN TUBE 1""X4' SQUR",2,11390,08B12,21.99,7.96,,1
,5202254,POPLAR SQR DOWEL 1/4X36,45,02814-R0036C1,08B12,2.99,0.3,5,7
,5202262,"POPLR SQR DOWEL 3/8X36""",50,02838-R0036C1,08B12,3.59,0.45,,15
,5202270,"DOWEL SQR WD 1/2X36"" PRP",11,02812-R0036C1,08B12,4.99,0.71,1,4
,5202288,"POPLR  SQR DOWEL 5/8X36""",6,02858-R0036C1,08B12,5.99,1.17,,5
,5202296,POPLR SQR DOWEL 3/4X36,10,02834-R0036C1,08B12,7.99,1.46,2,6
,5202304,"POPLR SQR DOWEL 1X36""NAT",4,02801-R0036C1,08B12,8.99,2.26,,4
,5208954,"THREAD ROD 7/16-14X24""",5,11022,08B12,4.99,1.5,,2
,5215785,"STRAPPING SLOT 2.8X36""",19,11146,08B12,13.99,4.61,,
,5216320,"ANGLE SLOT 1.25X1.25X36""",4,11112,08B12,9.99,4.15,,1
,5307319,"ANGLE STL 1.25X1.25X36""",8,11133,08B12,18.99,7.69,,
,5369822,"ALUM ANGLE1/16""X1""-3FT",3,11351,08B12,9.99,3.01,,
,5435227,"POPLR DOWEL 1-1/2X48""PNK",4,02521-R0048C1,08B12,13.99,5.1,,1
,5435250,"ASPEN WD DOWEL2X36""YLW",3,02502-R0036C1,08B12,16.99,6.72,,3
,5608898,"PEG BOARD 3/16""X2'X4'",2,PG001-6H048C,08B12,15.99,6.6,2,3
,5620539,"ALUM FLAT BAR 1.25""X3'",7,11319,08B12,7.99,2.67,,1
,21598,"WRENCH TAP 0-1/4"" IRWIN",1,12001ZR,08C00,11.99,4.38,2,5
,21599,"WRENCH TAP 12-5/16""IRWIN",1,12115,08C00,13.99,5.25,,
,21847,TAP & DIE SAE SET 12PC,1,24605,08C00,34.99,25.3,1,
1,28054,SCREW EXTRACTOR+BIT #1,,53701,08C00,6.99,1.69,2,
1,28056,SCREW EXTRACTOR+BIT #3,,53703,08C00,7.99,1.96,2,2
,28862,BIT DRIL PERCUSN 1/4IRWN,,326005,08C00,7.99,2.19,1,15
,55851,TAPPER BIT 3/16X3-1/2,,375223,08C00,7.99,3.58,3,33
,58588,"TAPPER BIT 5/32""X4-1/2""",7,375221,08C00,7.99,3.58,1,3
,77390,TAPPER BIT 3/16X5-1/2,5,375225,08C00,8.99,4.12,3,9
,2006890,"TAP&DRBT1/4""-20NCX13/64""",1,80230,08C00,9.99,3.33,2,
,2032291,TAP & DRBT 6MM-1.0,1,80327ZR,08C00,9.99,3.55,1,
,2032293,TAP & DRBT 10MM-1.5,2,80340ZR,08C00,13.99,6.68,,
,2467389,TAP&DIE 3-7MM SET 12PC,1,1765541,08C00,32.99,23.94,,1
,2794170,TAP & DLBT 10-32NC X #21,1,80221,08C00,7.99,2.92,2,
,2794204,"TAP & DLBT 3/8""-16NC X O",,80238,08C00,11.99,4.79,2,
,2794212,"TAP&DLBT 5/16""-18NC X G",,80235,08C00,9.99,4.63,2,
,2794246,TAP & DRBT 8-32NC X #29,3,80217,08C00,7.99,2.61,,
,2806859,"TAP&DLBT 1/2-13NCX27/64""",2,80242,08C00,15.99,7.41,,
,5012865,"RIB WEDGE BIT 3/8""X6""",2,450535,08C00,11.99,5.19,,
,5037079,SCREW & ANCHOR WHT 25PC,9,377625,08C00,9.99,3.26,6,14
,5037082,FULL BORE PROD KIT 72PCS,8,377638,08C00,24.99,11.38,,3
,5037084,SCREW & ANCHOR BLK 25PC,6,377624,08C00,9.99,3.26,2,7
,5037086,SCREW & ANCHOR 82PC,3,377637,08C00,25.99,12.64,,
,5333315,RIB ANCHOR 12-14 WSC C,11,5109,08C00,3.99,0.96,4,13
,5333992,RIB ANCHOR 4-6 W/SC CD,11,5107,08C00,3.99,0.96,8,15
,5334099,RIB ANCHOR 8-10 WSCCD6,5,5108,08C00,3.99,0.96,17,36
,5334149,ANCHOR #8WALBD BRS CD10,5,41440,08C00,9.99,3.36,,
,5334172,ANCHOR #8WALBD ZINC CD10,7,41408,08C00,11.99,4.08,8,27
,5334214,ANCHOR #8WALBD NYLN CD10,3,41409,08C00,11.99,4.06,17,46
,5334222,ANCHOR #8WALBD WHT CD10,5,41441,08C00,9.99,3.36,,
,5334230,ANCHOR #8WALDBD BLK CD10,4,41443,08C00,9.99,3.36,1,
,5334602,TOGGLE 3/8PLASTC MD CD10,11,41414,08C00,9.99,3.46,5,6
,5334750,ANCHOR PLAS 4-6-8W/SCD75,3,41820,08C00,13.99,3.66,4,12
,5334768,ANCHOR PLAS 8-10 CD25,3,41821,08C00,8.99,3.35,8,26
,5334776,ANCHOR PLAS 12-14-16CD20,5,41822,08C00,9.99,3.44,7,16
,5335153,ANCHOR #8WALLBD ZN CD2,3,5089,08C00,4.99,1.21,2,9
,5335161,ANCHOR #8WALLBD NYLONCD2,7,9413,08C00,4.99,1.25,8,40
,5335179,ANCHOR #6WALLBD NYLONCD4,6,9414,08C00,4.99,1.25,21,39
,5335203,TOGGLE 5/8PLASTIC LG CD2,5,5106,08C00,3.59,1.06,1,
,5335245,ANCHOR #6WALBD NYLN CD20,2,41410,08C00,12.99,4.38,3,
,5335252,PLAST TOGG 1/8 SM CD10,4,41412,08C00,8.99,3.41,5,4
,5335278,TOGGLE BOLT 1/8X3 CD15,3,41422,08C00,8.99,2.48,11,27
,5335294,TOGGLE BOLT RH3/16X4CD8,4,41427,08C00,7.99,2.33,1,
,5335302,TOGGLE BOLT RH 1/4X3 CD6,4,41428,08C00,8.99,2.48,1,
,5335310,TOGGLE BOLT RH 1/4X4 CD5,4,41429,08C00,7.99,2.33,1,
,5652466,STRAP TOGGLE XL 3/16,5,41984,08C00,6.99,2.57,,4
,5652573,STRAP TOGGLE XL 1/4,,41985,08C00,7.99,2.9,2,4
,H376472,DUO POWER CONT STRN ANCHOR 4-6,,376472,08C00,12.99,6,7,4
,H376473,DUO POWER CONT STRN ANCHOR 4-6,,376472,08C00,12.99,6,1,7
,H376474,DUO POWER CONT STRN ANCHOR 4-6,,376472,08C00,12.99,6,5,7
,H41415,XL-PLAST TOGG 5/8 LARGE,,41415,08C00,8.49,2.4,1,
,H41420,XL-TOGGLE BOLTS 1/8X2      5,,41420,08C00,4.99,1.452,1,
,H41426,XL-TOGGLE BOLTS 3/16X3     5,,41426,08C00,4.99,1.452,3,
,H5024,FP-TOGGLE BOLTS 1/8 X 3   10,,5024,08C00,1.99,0.549,2,20
,H5027,FP-TOGGLE BOLTS 3/16 X 3  10,,5027,08C00,1.99,0.549,,
,H5030,FP-TOGGLE BOLTS 1/4 X 3    6,,5030,08C00,1.99,0.55,,
,H5102,FP-PLAST TOGG 1/8 SMALL,,5102,08C00,1.99,0.671,,
,H5104,FP-PLAST TOGGLE 3/8 MED,,5104,08C00,1.99,0.671,,
,H9409,FP-TR NLYN ANC 1/4X1       6,,9409,08C00,1.99,0.671,,
,H9419,FP-ZIP-TOGGLE W/6X2SCR       6,,9419,08C00,3.99,1.575,1,3
,2106060,"SECURITY BIT SET 1""33P",2,B45002,08S00,19.99,7.81,,15
,18908,VAC BAG RYL TYPE F PK3,2,3200147001,09A00,7.99,2.26,,8
,19421,"VAC BAG HOOVER S"" PK3",2,4010064S,09A00,9.99,2.09,,4
,53559,"CLOTH HDW 36""X5' 1/2""MSH",4,113605,09A00,19.99,6.46,4,12
,60817,"REFLECTOR BOWL 8"" #700-8",7,700-8,09A00,6.99,2.14,,7
,60825,"REFLECTOR BOWL 6"" #701-6",2,701-6,09A00,4.99,1.67,1,13
,62147,"REFLECTOR PAN 8"" #500-8",2,500-8,09A00,3.99,1.94,,1
,71260,"GREENHOUSE MINI 11""X22""",1,P72H-7,09A00,8.99,4.62,,
,71444,GUIDE FILING SURE SHARP,1,23820,09A00,34.99,11.95,,1
,73010,"CHAIN CHAIN SAW 18"" #S62",1,S62,09A00,29.99,9.87,1,3
,73057,"CHAIN CHAIN SAW 16"" #S55",2,S55,09A00,25.99,10.07,,
,73942,"FILE CHAINSAW 5/32"" 2PK",1,23577,09A00,12.99,2.6,2,3
,73943,"FILE CHAINSAW 7/32"" 2PK",1,23575,09A00,12.99,2.6,1,2
,73944,GAUGE&FILE CHAINSAW,1,27742,09A00,9.99,4.04,,1
,73953,"CHAIN CHAINSAW20/21""#D72",1,D72,09A00,34.99,16.61,2,1
,74651,"FILE CHAINSAW 3/16"" 2PK",1,23727,09A00,12.99,2.6,,1
,74731,"CHAIN CHAINSAW 20"" D70",1,D70,09A00,34.99,16.27,1,2
,74733,"CHAIN CHAINSAW 16"" D60",1,D60,09A00,27.99,14.46,,3
,74735,"CHAIN CHAINSAW 10"" S40",1,S40,09A00,18.99,7.12,,1
,74738,"CHAIN CHAINSAW 12"" S44",1,S44,09A00,19.99,8.07,1,
,74739,"CHAIN CHAINSAW 12"" S45",3,S45,09A00,19.99,7.18,,
,74740,"CHAIN CHAINSAW 12"" S48",1,S48,09A00,21.99,7.63,,1
,74741,"CHAIN CHAINSAW 12/14""S49",3,S49,09A00,23.99,7.74,,
,74742,"CHAIN CHAINSAW 14"" S50",1,S50,09A00,23.99,7.94,,2
,74743,"CHAIN CHAINSAW 14"" S52",1,S52,09A00,23.99,8.27,,3
,74745,"CHAINSAW CHAIN 16"" S54",1,S54,09A00,25.99,8.61,1,
,74746,"CHAIN CHAINSAW 16"" S56",1,S56,09A00,25.99,8.93,1,3
,74747,"CHAIN CHAINSAW 16"" S57",1,S57,09A00,25.99,9.41,,1
,74748,"CHAIN CHAINSAW 16"" S58",1,S58,09A00,25.99,9.62,,
,74839,"CHAIN CHAIN SAW 16"" #H66",1,H66,09A00,29.99,13.79,,1
,75887,"CHNSW FILE & GUIDE 5/32""",2,25894,09A00,15.99,3.4,,
,75888,"CHNSW FILE & GUIDE 7/32""",2,25892,09A00,15.99,3.4,,
,75889,"CHAIN CHAIN SAW 20"" #H78",1,H78,09A00,36.99,16.14,,
,75891,"CHAIN CHAIN SAW 18"" #H72",2,H72,09A00,34.99,14.97,3,2
,698002,GLASS PLANT MISTER,,DA7355,09A00,11.99,6,,6
,1004209,VAC BAG TYPE A PK3,2,4010100A,09A00,13.99,4.5,1,2
,1034127,VACUM BAG PSNC U3/U6 3PK,2,PR-1471A,09A00,9.99,3.34,,
,1034132,VACUM BAG KNME UPRGT 3PK,2,KER-1468A,09A00,9.99,3.34,1,2
,1038009,VAC BAG TYPE Z PK3,2,4010100Z,09A00,13.99,4.5,1,2
,1092170,VAC BAG TYPE Y PK3,3,AH13270,09A00,13.99,4.55,,4
,2861300,"SLEDGE HANDLE WOOD 36""L",2,MG-MD-6/16H,09A00,19.99,7.69,2,11
,2861342,"SLEDGE HANDLE WOOD 30""L",2,MG-MD-6/16H-30,09A00,19.99,7.58,1,2
,2861359,"BOYS AXE RPLC HNDL 28""SB",2,MG-HB-2 1/4H,09A00,18.99,6.76,,3
,2861375,"AXE HANDLE WD 35""L",2,MG-HM 3 1/2H,09A00,21.99,9.31,2,7
,2861391,"AXE HANDLE WD 35""L",2,MG-DHM-3 1/2H,09A00,21.99,9.28,,2
,2861417,"SLEDGE HNDL HVY DTY 36""",2,MG-MD-20,09A00,17.99,8.28,2,4
,4026200,"FIRE PIT RND  29""",3,FT-32035,09A00,149.99,105.43,2,8
,4026201,"FIRE PIT RND BLK STL 35""",3,FT-63641,09A00,199.99,152.64,2,
,4026233,"FIRE PIT PROPANE SQR 30""",2,GPF06,09A00,249.99,175.78,,
,6061600,"REFLECTOR BOWL 6"" DEEP",5,5010-6,09A00,5.99,1.78,,4
,6061626,"REFLECTOR BOWL 8"" DEEP",2,5011-8,09A00,6.99,2.15,3,5
,7002959,PLANT POT SEED STAR 5PK,4,FS110,09A00,6.99,2.47,13,10
,7007206,"CHAIN CHAINSAW 16"" L67",1,L67,09A00,29.99,14.23,1,2
,7011765,SEED START PELLETS 36PK,2,PREFILL36,09A00,9.99,3.51,1,6
,7013006,"CHAINSAW CHAIN 18"" L74",1,L74,09A00,34.99,15.18,1,2
,7014160,"CHAIN CHAINSAW 20"" L81",1,L81,09A00,36.99,16.7,,
,7015602,"PICK HANDLE WOOD 36""L",2,2036900,09A00,23.99,12.51,1,1
,7037336,"CHAIN CHAINSAW18""SEMICHI",1,D66,09A00,29.99,14.13,2,4
,7061781,PEAT PELLET GRNHS 36CELL,4,P036,09A00,9.99,5.21,11,8
,7192222,"CHNSW FILE & GUIDE 3/16""",1,25896,09A00,15.99,3.4,,1
,7261225,ROOTING PWDR,5,925,09A00,7.99,2.94,5,17
,7264245,NUTRIENT VITMN SLUTN 4OZ,2,ST4-12,09A00,18.99,7.95,,2
1,7264880,BG SEEDLING MIX 16QT,3,1411002.Q16U,09A00,13.99,5.68,32,26
,7303936,"CHAINSAW CHAIN D68 18""",1,D68,09A00,29.99,16.2,,
,7312408,BG SEEDLING POT MIX 8QT,6,1411002.Q08P,09A00,8.99,4.31,6,17
,7507635,"SAW CHAIN M72 18""",1,M72,09A00,31.99,15.74,,
1,7814585,"HANDLE REPLC D-GRIP 30""",1,MG-PY-E-30,09A00,19.99,7.78,2,
,7814593,"TAPERED SHOVEL HANDL 48""",2,MG-PL-RBA-T,09A00,23.99,9.44,1,3
,7814601,"TAMPER RPLC HANDLE 48""",2,MG-KR-L,09A00,18.99,7.44,1,2
,7814627,"LEAF RAKE HANDLE WD 54""",2,MG-EMX-22,09A00,11.99,3.27,1,6
,7814635,"POST HOLE DIGGR HNDL 48""",2,MG-CA-38,09A00,19.99,8.31,,
,7814650,"WHEELBARROW HANDLE 60""",3,HDL-H-E,09A00,23.99,9.47,9,11
,7814668,"SHOVEL HANDLE HLW-BK 48""",2,MG-PL-RBA-C,09A00,23.99,9.54,,1
1,7816853,"ONION HOE REPLC HNDL 54""",1,MG-ATO,09A00,18.99,8.44,2,1
,7817018,"MAUL RPLC HNDL S-BIT 36""",2,MG-TJAH,09A00,19.99,9.24,1,2
,7817075,"MANURE FRK RPLC HNDL 48""",2,MG-BPJ-48,09A00,27.99,10.44,1,2
,7817109,"SPADING FRK RPLC HDL 30""",2,MG-BJ-4E,09A00,18.99,7.94,,
,7817158,"BOW RAKE RPLC HNDL 60""",2,MG-R16AMX,09A00,19.99,9.22,,3
,7817166,"BEET HOE REPLAC HNDL 54""",3,MG-ATB,09A00,19.99,8.63,2,1
,7817265,"D-GRIP RPLC HANDLE 6.2""",3,MG-GRIP,09A00,13.99,3.71,,2
,8485682,"RAINX LAT WIPERBLADE 24""",2,5079280-2,09A00,23.99,9.91,,5
,8485724,"RAINX LAT WIPERBLADE 16""",2,5079274-2,09A00,19.99,8.17,1,3
,8485732,"RAINX LAT WIPERBLADE 26""",2,5079281-2,09A00,23.99,9.91,10,4
,8485773,"RAINX LAT WIPERBLADE 14""",3,5079272-2,09A00,17.99,5.4,1,1
,8485781,"RAINX LAT WIPERBLADE 20""",2,5079277-2,09A00,19.99,9.04,2,
,8485823,"RAINX LAT WIPERBLADE 22""",2,5079279-2,09A00,23.99,9.91,4,
,8485831,"RAINX LAT WIPERBLADE 18""",2,5079275-2,09A00,19.99,8.17,2,
,8485856,"RAINX LAT WIPERBLADE 21""",2,5079278-2,09A00,19.99,9.04,2,
,8485898,"RAINX LAT WIPERBLADE 28""",2,5079282-2,09A00,23.99,10.56,1,
,8485948,"RAINX LAT WIPERBLADE 19""",2,5079276-2,09A00,19.99,9.04,,3
,80644825,HF CHICK STARTER 25# CR,1,644825,09A00,14.99,8.35,,11
,80648040,HF Organic Layer Pellet 40#,4,648040,09A00,42.99,25.6,,3
,83900360,Pnut in Shell 50#,5,029550,09A00,106.99,62.72,8,22
,83900495,Premium Dairy Goat Pel 50#,,081550,09A00,21.99,12.76,,
,83900524,White Millet 50#,2,096150,09A00,34.99,19.13,1,2
,83901625,HF 20 Dairy Goat Pel UM 50#,4,381150,09A00,23.99,14.29,,
,83901664,HF Extra Egg Layer PL 50#,10,365750,09A00,21.99,13.72,55,86
,83901665,HF Extra Egg Layer PL 25#,7,365625,09A00,12.99,7.36,32,57
,83901666,HF Extra Egg Layer CR 50#,8,366150,09A00,23.99,13.79,33,48
,83901667,HF Extra Egg Layer CR 25#,9,366025,09A00,12.99,7.4,22,43
,83901673,HF MF Chick Str/Gr 22 PL 50#,7,367650,09A00,25.99,15.73,2,19
,83901674,HF MF Chick Str/Gr 22 PL 25#,5,367525,09A00,14.99,8.37,2,1
,83901675,HF MF Chick Str/Gr 22 CR 50#,8,367850,09A00,25.99,15.81,4,25
,83901676,HF MF Chick Str/Gr 22 CR 25#,16,367725,09A00,14.99,8.41,1,1
,83901841,F&F Rabbit 16 Complete 25#,2,631325,09A00,14.99,8.16,3,5
,81121,OIL SUNFLOWER BSEED 20LB,71,ACEBOS20,09A01,21.99,12.05,168,323
1,7028857,HD HOSE NOZZLE RUBBER BK,3,885602-1004,09A01,18.99,7.87,7,
1,7028858,FIREMAN'S NOZZLE HD BLK,3,885114-1004,09A01,28.99,14.65,4,
,7039193,WNTR WRK GLVS SYN BRN XL,4,CWKID-07-011,09A01,31.99,16.5,1,
,7314123,GLOVE LTHR COWSPLIT MED,4,5130M-NEW,09A01,17.99,6.13,2,
,7314131,GLOVE LTHR COWSPLIT LG,4,5130L-NEW,09A01,17.99,6.13,4,6
,7557945,PALMINO LTHR GLOV XXL,3,5127XX,09A01,19.99,8.72,,
,7591795,LIND PIGSKIN KNIT GLV L,2,1927KW-L,09A01,29.99,14.63,3,3
,7592066,LIND PIGSKIN KNIT GLV M,2,1927KW-M,09A01,29.99,14.63,1,3
,8224024,OIL SUNFLOWER BSEED 40LB,24,ACEBOS40,09A01,34.99,31.5,71,156
,9005434,SHIELDING LOTION 2OZ,2,GIABBLISTERMST,09A01,9.99,4.29,,2
,83900239,Woodpecker Mix   8#,6,056408,09A01,18.99,12.13,18,9
,83900242,Cardinal Mix     6#,15,056606,09A01,11.99,7.76,30,77
,83900245,Neat Feast     8#,13,056808,09A01,18.99,12.32,27,67
,83900848,Song Maker Supreme 40#,6,113840,09A01,30.99,18.74,20,14
,83900849,Nature's Choice 40#,10,113940,09A01,34.99,20.58,92,158
,83900850,Concerto 40#,7,114140,09A01,36.99,21.44,82,130
,83900861,Nature's Choice 20#,18,113920,09A01,18.99,10.79,268,455
,83900862,Concerto 20#,14,114120,09A01,19.99,11.22,60,108
,83901500,Concerto           8#,9,274408,09A01,11.99,7.67,56,102
,83901502,Nature's Choice    8#,16,274508,09A01,10.99,7.35,61,80
,83901506,Song Maker         8#,11,274708,09A01,9.99,6.13,33,35
,83901510,Songmaker Supreme  8#,11,274808,09A01,10.99,6.8,24,42
,88547272,LYRIC COARSE CRACKED CORN 5#,8,,09A01,8.99,5.29,,
,7129968,GLOVE ATLAS THERMA LARGE,2,451L-09.RT,09A02,8.99,2.52,1,3
,7130008,GLOVE ATLAS THERMA XL,2,451XL-10.RT,09A02,8.99,2.52,1,1
